Y_pestis_Yp4003	Y_pestis_CO92	Similarity_Y_pestis_Yp4003.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
Yp4003_00967	gnl|YPES214092|GKDD-1124-MONOMER	100.0	100.0
Yp4003_00968	gnl|YPES214092|GKDD-1123-MONOMER	100.0	100.0
Yp4003_00969	gnl|YPES214092|GKDD-1122-MONOMER	100.0	100.0
Yp4003_00970	gnl|YPES214092|GKDD-1121-MONOMER	100.0	100.0
Yp4003_00971	gnl|YPES214092|GKDD-1120-MONOMER	100.0	100.0
Yp4003_00972	gnl|YPES214092|GKDD-1119-MONOMER	100.0	100.0
Yp4003_00973	gnl|YPES214092|GKDD-1118-MONOMER	100.0	100.0
Yp4003_00974	gnl|YPES214092|GKDD-1117-MONOMER	100.0	100.0
Yp4003_00975	gnl|YPES214092|GKDD-1116-MONOMER	100.0	100.0
Yp4003_00947	gnl|YPES214092|GKDD-1142-MONOMER	100.0	100.0
Yp4003_00945	gnl|YPES214092|GKDD-1144-MONOMER	100.0	100.0
Yp4003_01043	gnl|YPES214092|GKDD-161-MONOMER	100.0	100.0
Yp4003_00928	gnl|YPES214092|GKDD-1159-MONOMER	100.0	100.0
Yp4003_00914	gnl|YPES214092|GKDD-3299-MONOMER	100.0	100.0
Yp4003_00915	gnl|YPES214092|GKDD-3300-MONOMER	100.0	100.0
Yp4003_00916	gnl|YPES214092|GKDD-3301-MONOMER	100.0	100.0
Yp4003_00917	gnl|YPES214092|GKDD-3302-MONOMER	100.0	100.0
Yp4003_00918	gnl|YPES214092|GKDD-3303-MONOMER	100.0	100.0
Yp4003_00919	gnl|YPES214092|GKDD-3304-MONOMER	100.0	100.0
Yp4003_00921	gnl|YPES214092|GKDD-3305-MONOMER	100.0	100.0
Yp4003_00922	gnl|YPES214092|GKDD-3306-MONOMER	100.0	100.0
Yp4003_00923	gnl|YPES214092|GKDD-3308-MONOMER	100.0	100.0
Yp4003_00924	gnl|YPES214092|GKDD-3309-MONOMER	100.0	100.0
Yp4003_00925	gnl|YPES214092|GKDD-3310-MONOMER	100.0	100.0
Yp4003_00926	gnl|YPES214092|GKDD-1161-MONOMER	100.0	100.0
Yp4003_00931	gnl|YPES214092|GKDD-1158-MONOMER	100.0	100.0
Yp4003_00944	gnl|YPES214092|GKDD-1145-MONOMER	100.0	100.0
Yp4003_00932	gnl|YPES214092|GKDD-1157-MONOMER	100.0	100.0
Yp4003_00933	gnl|YPES214092|GKDD-1156-MONOMER	100.0	100.0
Yp4003_00934	gnl|YPES214092|GKDD-1155-MONOMER	100.0	100.0
Yp4003_00935	gnl|YPES214092|GKDD-1154-MONOMER	100.0	100.0
Yp4003_00936	gnl|YPES214092|GKDD-1153-MONOMER	100.0	100.0
Yp4003_00937	gnl|YPES214092|GKDD-1152-MONOMER	100.0	100.0
Yp4003_00938	gnl|YPES214092|GKDD-1151-MONOMER	100.0	100.0
Yp4003_00939	gnl|YPES214092|GKDD-1150-MONOMER	100.0	100.0
Yp4003_00940	gnl|YPES214092|GKDD-1149-MONOMER	100.0	100.0
Yp4003_00941	gnl|YPES214092|GKDD-1148-MONOMER	100.0	100.0
Yp4003_00942	gnl|YPES214092|GKDD-1147-MONOMER	100.0	100.0
Yp4003_00943	gnl|YPES214092|GKDD-1146-MONOMER	100.0	100.0
Yp4003_00976	gnl|YPES214092|GKDD-1712-MONOMER	100.0	100.0
Yp4003_00977	gnl|YPES214092|GKDD-1711-MONOMER	100.0	100.0
Yp4003_00978	gnl|YPES214092|GKDD-1710-MONOMER	100.0	100.0
Yp4003_01026	gnl|YPES214092|GKDD-1661-MONOMER	100.0	100.0
Yp4003_01012	gnl|YPES214092|GKDD-1678-MONOMER	100.0	100.0
Yp4003_01013	gnl|YPES214092|GKDD-1677-MONOMER	100.0	100.0
Yp4003_01014	gnl|YPES214092|GKDD-1676-MONOMER	100.0	100.0
Yp4003_01015	gnl|YPES214092|GKDD-1675-MONOMER	100.0	100.0
Yp4003_01016	gnl|YPES214092|GKDD-1674-MONOMER	100.0	100.0
Yp4003_01018	gnl|YPES214092|GKDD-1670-MONOMER	100.0	100.0
Yp4003_01019	gnl|YPES214092|GKDD-1669-MONOMER	100.0	100.0
Yp4003_01020	gnl|YPES214092|GKDD-1668-MONOMER	100.0	100.0
Yp4003_01021	gnl|YPES214092|GKDD-1667-MONOMER	100.0	100.0
Yp4003_01023	gnl|YPES214092|GKDD-1664-MONOMER	100.0	100.0
Yp4003_01024	gnl|YPES214092|GKDD-1663-MONOMER	100.0	100.0
Yp4003_01025	gnl|YPES214092|GKDD-1662-MONOMER	100.0	100.0
Yp4003_01027	gnl|YPES214092|GKDD-1660-MONOMER	100.0	100.0
Yp4003_00979	gnl|YPES214092|GKDD-1709-MONOMER	100.0	100.0
Yp4003_01028	gnl|YPES214092|GKDD-1659-MONOMER	100.0	100.0
Yp4003_01029	gnl|YPES214092|GKDD-1658-MONOMER	100.0	100.0
Yp4003_01031	gnl|YPES214092|GKDD-1657-MONOMER	100.0	100.0
Yp4003_01032	gnl|YPES214092|GKDD-1656-MONOMER	100.0	100.0
Yp4003_01033	gnl|YPES214092|GKDD-1655-MONOMER	100.0	100.0
Yp4003_01034	gnl|YPES214092|GKDD-1654-MONOMER	100.0	100.0
Yp4003_01035	gnl|YPES214092|GKDD-1653-MONOMER	100.0	100.0
Yp4003_01036	gnl|YPES214092|GKDD-1652-MONOMER	100.0	100.0
Yp4003_01039	gnl|YPES214092|GKDD-165-MONOMER	100.0	100.0
Yp4003_01040	gnl|YPES214092|GKDD-164-MONOMER	100.0	100.0
Yp4003_01041	gnl|YPES214092|GKDD-163-MONOMER	100.0	100.0
Yp4003_01042	gnl|YPES214092|GKDD-162-MONOMER	100.0	100.0
Yp4003_01011	gnl|YPES214092|GKDD-1679-MONOMER	100.0	100.0
Yp4003_01008	gnl|YPES214092|GKDD-1681-MONOMER	100.0	100.0
Yp4003_01007	gnl|YPES214092|GKDD-1682-MONOMER	100.0	100.0
Yp4003_01006	gnl|YPES214092|GKDD-1683-MONOMER	100.0	100.0
Yp4003_00980	gnl|YPES214092|GKDD-1708-MONOMER	100.0	100.0
Yp4003_00981	gnl|YPES214092|GKDD-1707-MONOMER	100.0	100.0
Yp4003_00982	gnl|YPES214092|GKDD-1706-MONOMER	100.0	100.0
Yp4003_00983	gnl|YPES214092|GKDD-1705-MONOMER	100.0	100.0
Yp4003_00984	gnl|YPES214092|GKDD-1704-MONOMER	100.0	100.0
Yp4003_00985	gnl|YPES214092|GKDD-1703-MONOMER	100.0	100.0
Yp4003_00986	gnl|YPES214092|GKDD-1702-MONOMER	100.0	100.0
Yp4003_00988	gnl|YPES214092|GKDD-1701-MONOMER	100.0	100.0
Yp4003_00989	gnl|YPES214092|GKDD-1700-MONOMER	100.0	100.0
Yp4003_00990	gnl|YPES214092|GKDD-1699-MONOMER	100.0	100.0
Yp4003_00991	gnl|YPES214092|GKDD-1698-MONOMER	100.0	100.0
Yp4003_00992	gnl|YPES214092|GKDD-1697-MONOMER	100.0	100.0
Yp4003_00993	gnl|YPES214092|GKDD-1696-MONOMER	100.0	100.0
Yp4003_00994	gnl|YPES214092|GKDD-1695-MONOMER	100.0	100.0
Yp4003_00995	gnl|YPES214092|GKDD-1694-MONOMER	100.0	100.0
Yp4003_00996	gnl|YPES214092|GKDD-1693-MONOMER	100.0	100.0
Yp4003_00997	gnl|YPES214092|GKDD-1692-MONOMER	100.0	100.0
Yp4003_00998	gnl|YPES214092|GKDD-1691-MONOMER	100.0	100.0
Yp4003_00999	gnl|YPES214092|GKDD-1690-MONOMER	100.0	100.0
Yp4003_01000	gnl|YPES214092|GKDD-1689-MONOMER	100.0	100.0
Yp4003_01001	gnl|YPES214092|GKDD-1688-MONOMER	100.0	100.0
Yp4003_01002	gnl|YPES214092|GKDD-1687-MONOMER	100.0	100.0
Yp4003_01003	gnl|YPES214092|GKDD-1686-MONOMER	100.0	100.0
Yp4003_01004	gnl|YPES214092|GKDD-1685-MONOMER	100.0	100.0
Yp4003_01005	gnl|YPES214092|GKDD-1684-MONOMER	100.0	100.0
Yp4003_00644	gnl|YPES214092|GKDD-1217-MONOMER	100.0	100.0
Yp4003_00642	gnl|YPES214092|GKDD-1215-MONOMER	100.0	100.0
Yp4003_01176	gnl|YPES214092|GKDD-2996-MONOMER	100.0	100.0
Yp4003_00184	gnl|YPES214092|GKDD-867-MONOMER	100.0	100.0
Yp4003_00172	gnl|YPES214092|GKDD-854-MONOMER	100.0	100.0
Yp4003_00173	gnl|YPES214092|GKDD-855-MONOMER	100.0	100.0
Yp4003_00174	gnl|YPES214092|GKDD-856-MONOMER	100.0	100.0
Yp4003_00175	gnl|YPES214092|GKDD-857-MONOMER	100.0	100.0
Yp4003_00176	gnl|YPES214092|GKDD-859-MONOMER	100.0	100.0
Yp4003_00177	gnl|YPES214092|GKDD-860-MONOMER	100.0	100.0
Yp4003_00178	gnl|YPES214092|GKDD-861-MONOMER	100.0	100.0
Yp4003_00179	gnl|YPES214092|GKDD-862-MONOMER	100.0	100.0
Yp4003_00180	gnl|YPES214092|GKDD-863-MONOMER	100.0	100.0
Yp4003_00181	gnl|YPES214092|GKDD-864-MONOMER	100.0	100.0
Yp4003_00182	gnl|YPES214092|GKDD-865-MONOMER	100.0	100.0
Yp4003_00183	gnl|YPES214092|GKDD-866-MONOMER	100.0	100.0
Yp4003_00185	gnl|YPES214092|GKDD-868-MONOMER	100.0	100.0
Yp4003_00170	gnl|YPES214092|GKDD-852-MONOMER	100.0	100.0
Yp4003_00292	gnl|YPES214092|GKDD-3155-MONOMER	100.0	100.0
Yp4003_00293	gnl|YPES214092|GKDD-3156-MONOMER	100.0	100.0
Yp4003_00294	gnl|YPES214092|GKDD-3157-MONOMER	100.0	100.0
Yp4003_00295	gnl|YPES214092|GKDD-3158-MONOMER	100.0	100.0
Yp4003_00296	gnl|YPES214092|GKDD-3159-MONOMER	100.0	100.0
Yp4003_00297	gnl|YPES214092|GKDD-3160-MONOMER	100.0	100.0
Yp4003_00298	gnl|YPES214092|GKDD-3161-MONOMER	100.0	100.0
Yp4003_00299	gnl|YPES214092|GKDD-3162-MONOMER	100.0	100.0
Yp4003_00300	gnl|YPES214092|GKDD-3163-MONOMER	100.0	100.0
Yp4003_00303	gnl|YPES214092|GKDD-3164-MONOMER	100.0	100.0
Yp4003_00304	gnl|YPES214092|GKDD-3165-MONOMER	100.0	100.0
Yp4003_00305	gnl|YPES214092|GKDD-3166-MONOMER	100.0	100.0
Yp4003_00171	gnl|YPES214092|GKDD-853-MONOMER	100.0	100.0
Yp4003_00169	gnl|YPES214092|GKDD-851-MONOMER	100.0	100.0
Yp4003_00307	gnl|YPES214092|GKDD-3168-MONOMER	100.0	100.0
Yp4003_00152	gnl|YPES214092|GKDD-835-MONOMER	100.0	100.0
Yp4003_00136	gnl|YPES214092|GKDD-822-MONOMER	100.0	100.0
Yp4003_00137	gnl|YPES214092|GKDD-823-MONOMER	100.0	100.0
Yp4003_00138	gnl|YPES214092|GKDD-824-MONOMER	100.0	100.0
Yp4003_00141	gnl|YPES214092|GKDD-825-MONOMER	100.0	100.0
Yp4003_00142	gnl|YPES214092|GKDD-826-MONOMER	100.0	100.0
Yp4003_00143	gnl|YPES214092|GKDD-827-MONOMER	100.0	100.0
Yp4003_00144	gnl|YPES214092|GKDD-828-MONOMER	100.0	100.0
Yp4003_00145	gnl|YPES214092|GKDD-829-MONOMER	100.0	100.0
Yp4003_00146	gnl|YPES214092|GKDD-830-MONOMER	100.0	100.0
Yp4003_00147	gnl|YPES214092|GKDD-831-MONOMER	100.0	100.0
Yp4003_00149	gnl|YPES214092|GKDD-832-MONOMER	100.0	100.0
Yp4003_00151	gnl|YPES214092|GKDD-834-MONOMER	100.0	100.0
Yp4003_00153	gnl|YPES214092|GKDD-836-MONOMER	100.0	100.0
Yp4003_00168	gnl|YPES214092|GKDD-850-MONOMER	100.0	100.0
Yp4003_00154	gnl|YPES214092|GKDD-837-MONOMER	100.0	100.0
Yp4003_00155	gnl|YPES214092|GKDD-838-MONOMER	100.0	100.0
Yp4003_00156	gnl|YPES214092|GKDD-839-MONOMER	100.0	100.0
Yp4003_00157	gnl|YPES214092|GKDD-840-MONOMER	100.0	100.0
Yp4003_00158	gnl|YPES214092|GKDD-841-MONOMER	100.0	100.0
Yp4003_00159	gnl|YPES214092|GKDD-842-MONOMER	100.0	100.0
Yp4003_00160	gnl|YPES214092|GKDD-844-MONOMER	100.0	100.0
Yp4003_00161	gnl|YPES214092|GKDD-845-MONOMER	100.0	100.0
Yp4003_00162	gnl|YPES214092|GKDD-846-MONOMER	100.0	100.0
Yp4003_00163	gnl|YPES214092|GKDD-847-MONOMER	100.0	100.0
Yp4003_00164	gnl|YPES214092|GKDD-848-MONOMER	100.0	100.0
Yp4003_00167	gnl|YPES214092|GKDD-849-MONOMER	100.0	100.0
Yp4003_00306	gnl|YPES214092|GKDD-3167-MONOMER	100.0	100.0
Yp4003_00308	gnl|YPES214092|GKDD-3169-MONOMER	100.0	100.0
Yp4003_00641	gnl|YPES214092|GKDD-1214-MONOMER	100.0	100.0
Yp4003_00355	gnl|YPES214092|GKDD-3215-MONOMER	100.0	100.0
Yp4003_00343	gnl|YPES214092|GKDD-3203-MONOMER	100.0	100.0
Yp4003_00344	gnl|YPES214092|GKDD-3204-MONOMER	100.0	100.0
Yp4003_00345	gnl|YPES214092|GKDD-3205-MONOMER	100.0	100.0
Yp4003_00346	gnl|YPES214092|GKDD-3206-MONOMER	100.0	100.0
Yp4003_00347	gnl|YPES214092|GKDD-3207-MONOMER	100.0	100.0
Yp4003_00348	gnl|YPES214092|GKDD-3208-MONOMER	100.0	100.0
Yp4003_00349	gnl|YPES214092|GKDD-3209-MONOMER	100.0	100.0
Yp4003_00350	gnl|YPES214092|GKDD-3210-MONOMER	100.0	100.0
Yp4003_00351	gnl|YPES214092|GKDD-3211-MONOMER	100.0	100.0
Yp4003_00352	gnl|YPES214092|GKDD-3212-MONOMER	100.0	100.0
Yp4003_00353	gnl|YPES214092|GKDD-3213-MONOMER	100.0	100.0
Yp4003_00354	gnl|YPES214092|GKDD-3214-MONOMER	100.0	100.0
Yp4003_00356	gnl|YPES214092|GKDD-2081-MONOMER	100.0	100.0
Yp4003_00341	gnl|YPES214092|GKDD-3201-MONOMER	100.0	100.0
Yp4003_00357	gnl|YPES214092|GKDD-2082-MONOMER	100.0	100.0
Yp4003_00360	gnl|YPES214092|GKDD-2083-MONOMER	100.0	100.0
Yp4003_00361	gnl|YPES214092|GKDD-2085-MONOMER	100.0	100.0
Yp4003_00362	gnl|YPES214092|GKDD-2086-MONOMER	100.0	100.0
Yp4003_00363	gnl|YPES214092|GKDD-2087-MONOMER	100.0	100.0
Yp4003_00364	gnl|YPES214092|GKDD-2088-MONOMER	100.0	100.0
Yp4003_00365	gnl|YPES214092|GKDD-2089-MONOMER	100.0	100.0
Yp4003_00366	gnl|YPES214092|GKDD-2090-MONOMER	100.0	100.0
Yp4003_00367	gnl|YPES214092|GKDD-2091-MONOMER	100.0	100.0
Yp4003_00368	gnl|YPES214092|GKDD-2092-MONOMER	100.0	100.0
Yp4003_00369	gnl|YPES214092|GKDD-2095-MONOMER	100.0	100.0
Yp4003_00370	gnl|YPES214092|GKDD-2096-MONOMER	100.0	100.0
Yp4003_00342	gnl|YPES214092|GKDD-3202-MONOMER	100.0	100.0
Yp4003_00340	gnl|YPES214092|GKDD-3200-MONOMER	100.0	100.0
Yp4003_00309	gnl|YPES214092|GKDD-3170-MONOMER	100.0	100.0
Yp4003_00322	gnl|YPES214092|GKDD-3183-MONOMER	100.0	100.0
Yp4003_00310	gnl|YPES214092|GKDD-3171-MONOMER	100.0	100.0
Yp4003_00311	gnl|YPES214092|GKDD-3172-MONOMER	100.0	100.0
Yp4003_00312	gnl|YPES214092|GKDD-3173-MONOMER	100.0	100.0
Yp4003_00313	gnl|YPES214092|GKDD-3174-MONOMER	100.0	100.0
Yp4003_00314	gnl|YPES214092|GKDD-3175-MONOMER	100.0	100.0
Yp4003_00315	gnl|YPES214092|GKDD-3176-MONOMER	100.0	100.0
Yp4003_00316	gnl|YPES214092|GKDD-3177-MONOMER	100.0	100.0
Yp4003_00317	gnl|YPES214092|GKDD-3178-MONOMER	100.0	100.0
Yp4003_00318	gnl|YPES214092|GKDD-3179-MONOMER	100.0	100.0
Yp4003_00319	gnl|YPES214092|GKDD-3180-MONOMER	100.0	100.0
Yp4003_00320	gnl|YPES214092|GKDD-3181-MONOMER	100.0	100.0
Yp4003_00321	gnl|YPES214092|GKDD-3182-MONOMER	100.0	100.0
Yp4003_00323	gnl|YPES214092|GKDD-3184-MONOMER	100.0	100.0
Yp4003_00338	gnl|YPES214092|GKDD-3198-MONOMER	100.0	100.0
Yp4003_00324	gnl|YPES214092|GKDD-3185-MONOMER	100.0	100.0
Yp4003_00325	gnl|YPES214092|GKDD-3186-MONOMER	100.0	100.0
Yp4003_00326	gnl|YPES214092|GKDD-3187-MONOMER	100.0	100.0
Yp4003_00327	gnl|YPES214092|GKDD-3188-MONOMER	100.0	100.0
Yp4003_00328	gnl|YPES214092|GKDD-3189-MONOMER	100.0	100.0
Yp4003_00329	gnl|YPES214092|GKDD-3190-MONOMER	100.0	100.0
Yp4003_00330	gnl|YPES214092|GKDD-3191-MONOMER	100.0	100.0
Yp4003_00331	gnl|YPES214092|GKDD-3192-MONOMER	100.0	100.0
Yp4003_00332	gnl|YPES214092|GKDD-3193-MONOMER	100.0	100.0
Yp4003_00335	gnl|YPES214092|GKDD-3195-MONOMER	100.0	100.0
Yp4003_00336	gnl|YPES214092|GKDD-3196-MONOMER	100.0	100.0
Yp4003_00337	gnl|YPES214092|GKDD-3197-MONOMER	100.0	100.0
Yp4003_00134	gnl|YPES214092|GKDD-821-MONOMER	100.0	100.0
Yp4003_00133	gnl|YPES214092|GKDD-820-MONOMER	100.0	100.0
Yp4003_00132	gnl|YPES214092|GKDD-819-MONOMER	100.0	100.0
Yp4003_00052	gnl|YPES214092|GKDD-412-MONOMER	100.0	100.0
Yp4003_00038	gnl|YPES214092|GKDD-425-MONOMER	100.0	100.0
Yp4003_00039	gnl|YPES214092|GKDD-424-MONOMER	100.0	100.0
Yp4003_00040	gnl|YPES214092|GKDD-423-MONOMER	100.0	100.0
Yp4003_00041	gnl|YPES214092|GKDD-422-MONOMER	100.0	100.0
Yp4003_00042	gnl|YPES214092|GKDD-421-MONOMER	100.0	100.0
Yp4003_00045	gnl|YPES214092|GKDD-419-MONOMER	100.0	100.0
Yp4003_00046	gnl|YPES214092|GKDD-418-MONOMER	100.0	100.0
Yp4003_00047	gnl|YPES214092|GKDD-417-MONOMER	100.0	100.0
Yp4003_00048	gnl|YPES214092|GKDD-416-MONOMER	100.0	100.0
Yp4003_00049	gnl|YPES214092|GKDD-415-MONOMER	100.0	100.0
Yp4003_00050	gnl|YPES214092|GKDD-414-MONOMER	100.0	100.0
Yp4003_00051	gnl|YPES214092|GKDD-413-MONOMER	100.0	100.0
Yp4003_00053	gnl|YPES214092|GKDD-411-MONOMER	100.0	100.0
Yp4003_00036	gnl|YPES214092|GKDD-427-MONOMER	100.0	100.0
Yp4003_00054	gnl|YPES214092|GKDD-410-MONOMER	100.0	100.0
Yp4003_00056	gnl|YPES214092|GKDD-408-MONOMER	100.0	100.0
Yp4003_00057	gnl|YPES214092|GKDD-407-MONOMER	100.0	100.0
Yp4003_00058	gnl|YPES214092|GKDD-406-MONOMER	100.0	100.0
Yp4003_00059	gnl|YPES214092|GKDD-405-MONOMER	100.0	100.0
Yp4003_00060	gnl|YPES214092|GKDD-404-MONOMER	100.0	100.0
Yp4003_00061	gnl|YPES214092|GKDD-403-MONOMER	100.0	100.0
Yp4003_00062	gnl|YPES214092|GKDD-402-MONOMER	100.0	100.0
Yp4003_00063	gnl|YPES214092|GKDD-401-MONOMER	100.0	100.0
Yp4003_00064	gnl|YPES214092|GKDD-400-MONOMER	100.0	100.0
Yp4003_00065	gnl|YPES214092|GKDD-399-MONOMER	100.0	100.0
Yp4003_00068	gnl|YPES214092|GKDD-398-MONOMER	100.0	100.0
Yp4003_00037	gnl|YPES214092|GKDD-426-MONOMER	100.0	100.0
Yp4003_00033	gnl|YPES214092|GKDD-428-MONOMER	100.0	100.0
Yp4003_00131	gnl|YPES214092|GKDD-818-MONOMER	100.0	100.0
Yp4003_00015	gnl|YPES214092|GKDD-443-MONOMER	100.0	100.0
Yp4003_00003	gnl|YPES214092|GKDD-455-MONOMER	100.0	100.0
Yp4003_00004	gnl|YPES214092|GKDD-454-MONOMER	100.0	100.0
Yp4003_00005	gnl|YPES214092|GKDD-453-MONOMER	100.0	100.0
Yp4003_00006	gnl|YPES214092|GKDD-452-MONOMER	100.0	100.0
Yp4003_00007	gnl|YPES214092|GKDD-451-MONOMER	100.0	100.0
Yp4003_00008	gnl|YPES214092|GKDD-450-MONOMER	100.0	100.0
Yp4003_00009	gnl|YPES214092|GKDD-449-MONOMER	100.0	100.0
Yp4003_00010	gnl|YPES214092|GKDD-448-MONOMER	100.0	100.0
Yp4003_00011	gnl|YPES214092|GKDD-447-MONOMER	100.0	100.0
Yp4003_00012	gnl|YPES214092|GKDD-446-MONOMER	100.0	100.0
Yp4003_00013	gnl|YPES214092|GKDD-445-MONOMER	100.0	100.0
Yp4003_00014	gnl|YPES214092|GKDD-444-MONOMER	100.0	100.0
Yp4003_00016	gnl|YPES214092|GKDD-442-MONOMER	100.0	100.0
Yp4003_00032	gnl|YPES214092|GKDD-429-MONOMER	100.0	100.0
Yp4003_00018	gnl|YPES214092|GKDD-441-MONOMER	100.0	100.0
Yp4003_00019	gnl|YPES214092|GKDD-440-MONOMER	100.0	100.0
Yp4003_00020	gnl|YPES214092|GKDD-439-MONOMER	100.0	100.0
Yp4003_00022	gnl|YPES214092|GKDD-438-MONOMER	100.0	100.0
Yp4003_00023	gnl|YPES214092|GKDD-437-MONOMER	100.0	100.0
Yp4003_00025	gnl|YPES214092|GKDD-436-MONOMER	100.0	100.0
Yp4003_00026	gnl|YPES214092|GKDD-435-MONOMER	100.0	100.0
Yp4003_00027	gnl|YPES214092|GKDD-434-MONOMER	100.0	100.0
Yp4003_00028	gnl|YPES214092|GKDD-433-MONOMER	100.0	100.0
Yp4003_00029	gnl|YPES214092|GKDD-432-MONOMER	100.0	100.0
Yp4003_00030	gnl|YPES214092|GKDD-431-MONOMER	100.0	100.0
Yp4003_00031	gnl|YPES214092|GKDD-430-MONOMER	100.0	100.0
Yp4003_00069	gnl|YPES214092|GKDD-397-MONOMER	100.0	100.0
Yp4003_00070	gnl|YPES214092|GKDD-396-MONOMER	100.0	100.0
Yp4003_00071	gnl|YPES214092|GKDD-395-MONOMER	100.0	100.0
Yp4003_00116	gnl|YPES214092|GKDD-803-MONOMER	100.0	100.0
Yp4003_00103	gnl|YPES214092|GKDD-791-MONOMER	100.0	100.0
Yp4003_00104	gnl|YPES214092|GKDD-792-MONOMER	100.0	100.0
Yp4003_00105	gnl|YPES214092|GKDD-793-MONOMER	100.0	100.0
Yp4003_00106	gnl|YPES214092|GKDD-794-MONOMER	100.0	100.0
Yp4003_00107	gnl|YPES214092|GKDD-795-MONOMER	100.0	100.0
Yp4003_00108	gnl|YPES214092|GKDD-796-MONOMER	100.0	100.0
Yp4003_00110	gnl|YPES214092|GKDD-797-MONOMER	100.0	100.0
Yp4003_00111	gnl|YPES214092|GKDD-798-MONOMER	100.0	100.0
Yp4003_00112	gnl|YPES214092|GKDD-799-MONOMER	100.0	100.0
Yp4003_00113	gnl|YPES214092|GKDD-800-MONOMER	100.0	100.0
Yp4003_00114	gnl|YPES214092|GKDD-801-MONOMER	100.0	100.0
Yp4003_00115	gnl|YPES214092|GKDD-802-MONOMER	100.0	100.0
Yp4003_00117	gnl|YPES214092|GKDD-804-MONOMER	100.0	100.0
Yp4003_00072	gnl|YPES214092|GKDD-394-MONOMER	100.0	100.0
Yp4003_00118	gnl|YPES214092|GKDD-805-MONOMER	100.0	100.0
Yp4003_00119	gnl|YPES214092|GKDD-806-MONOMER	100.0	100.0
Yp4003_00120	gnl|YPES214092|GKDD-807-MONOMER	100.0	100.0
Yp4003_00121	gnl|YPES214092|GKDD-808-MONOMER	100.0	100.0
Yp4003_00122	gnl|YPES214092|GKDD-809-MONOMER	100.0	100.0
Yp4003_00124	gnl|YPES214092|GKDD-811-MONOMER	100.0	100.0
Yp4003_00125	gnl|YPES214092|GKDD-812-MONOMER	100.0	100.0
Yp4003_00126	gnl|YPES214092|GKDD-813-MONOMER	100.0	100.0
Yp4003_00127	gnl|YPES214092|GKDD-814-MONOMER	100.0	100.0
Yp4003_00128	gnl|YPES214092|GKDD-815-MONOMER	100.0	100.0
Yp4003_00129	gnl|YPES214092|GKDD-816-MONOMER	100.0	100.0
Yp4003_00130	gnl|YPES214092|GKDD-817-MONOMER	100.0	100.0
Yp4003_00102	gnl|YPES214092|GKDD-790-MONOMER	100.0	100.0
Yp4003_00101	gnl|YPES214092|GKDD-789-MONOMER	100.0	100.0
Yp4003_00099	gnl|YPES214092|GKDD-787-MONOMER	100.0	100.0
Yp4003_00098	gnl|YPES214092|GKDD-786-MONOMER	100.0	100.0
Yp4003_00073	gnl|YPES214092|GKDD-393-MONOMER	100.0	100.0
Yp4003_00074	gnl|YPES214092|GKDD-392-MONOMER	100.0	100.0
Yp4003_00075	gnl|YPES214092|GKDD-391-MONOMER	100.0	100.0
Yp4003_00076	gnl|YPES214092|GKDD-390-MONOMER	100.0	100.0
Yp4003_00077	gnl|YPES214092|GKDD-389-MONOMER	100.0	100.0
Yp4003_00078	gnl|YPES214092|GKDD-388-MONOMER	100.0	100.0
Yp4003_00079	gnl|YPES214092|GKDD-387-MONOMER	100.0	100.0
Yp4003_00080	gnl|YPES214092|GKDD-386-MONOMER	100.0	100.0
Yp4003_00081	gnl|YPES214092|GKDD-385-MONOMER	100.0	100.0
Yp4003_00082	gnl|YPES214092|GKDD-384-MONOMER	100.0	100.0
Yp4003_00083	gnl|YPES214092|GKDD-383-MONOMER	100.0	100.0
Yp4003_00084	gnl|YPES214092|GKDD-382-MONOMER	100.0	100.0
Yp4003_00085	gnl|YPES214092|GKDD-381-MONOMER	100.0	100.0
Yp4003_00086	gnl|YPES214092|GKDD-380-MONOMER	100.0	100.0
Yp4003_00087	gnl|YPES214092|GKDD-379-MONOMER	100.0	100.0
Yp4003_00088	gnl|YPES214092|GKDD-378-MONOMER	100.0	100.0
Yp4003_00089	gnl|YPES214092|GKDD-377-MONOMER	100.0	100.0
Yp4003_00090	gnl|YPES214092|GKDD-376-MONOMER	100.0	100.0
Yp4003_00091	gnl|YPES214092|GKDD-375-MONOMER	100.0	100.0
Yp4003_00092	gnl|YPES214092|GKDD-374-MONOMER	100.0	100.0
Yp4003_00093	gnl|YPES214092|GKDD-781-MONOMER	100.0	100.0
Yp4003_00094	gnl|YPES214092|GKDD-782-MONOMER	100.0	100.0
Yp4003_00095	gnl|YPES214092|GKDD-783-MONOMER	100.0	100.0
Yp4003_00096	gnl|YPES214092|GKDD-784-MONOMER	100.0	100.0
Yp4003_00097	gnl|YPES214092|GKDD-785-MONOMER	100.0	100.0
Yp4003_00371	gnl|YPES214092|GKDD-2097-MONOMER	100.0	100.0
Yp4003_00372	gnl|YPES214092|GKDD-2098-MONOMER	100.0	100.0
Yp4003_00373	gnl|YPES214092|GKDD-2099-MONOMER	100.0	100.0
Yp4003_00558	gnl|YPES214092|GKDD-1730-MONOMER	100.0	100.0
Yp4003_00545	gnl|YPES214092|GKDD-1743-MONOMER	100.0	100.0
Yp4003_00546	gnl|YPES214092|GKDD-1742-MONOMER	100.0	100.0
