Y_pestis_CO92	Y_pestis_Yp4003	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
gnl|YPES214092|GKDD-2458-MONOMER	Yp4003_02136	100.00
gnl|YPES214092|GKDD-2461-MONOMER	Yp4003_02133	100.00
gnl|YPES214092|GKDD-2467-MONOMER	Yp4003_02127	100.00
gnl|YPES214092|GKDD-2472-MONOMER	Yp4003_03410	100.00
gnl|YPES214092|GKDD-2474-MONOMER	Yp4003_03408	100.00
gnl|YPES214092|GKDD-2476-MONOMER	Yp4003_03406	100.00
gnl|YPES214092|GKDD-2479-MONOMER	Yp4003_03403	100.00
gnl|YPES214092|GKDD-2481-MONOMER	Yp4003_03401	100.00
gnl|YPES214092|GKDD-2490-MONOMER	Yp4003_03393	100.00
gnl|YPES214092|GKDD-2499-MONOMER	Yp4003_03922	100.00
gnl|YPES214092|GKDD-25-MONOMER	Yp4003_03939	100.00
gnl|YPES214092|GKDD-250-MONOMER	Yp4003_00756	100.00
gnl|YPES214092|GKDD-2500-MONOMER	Yp4003_03923	100.00
gnl|YPES214092|GKDD-2501-MONOMER	Yp4003_03924	100.00
gnl|YPES214092|GKDD-2502-MONOMER	Yp4003_03926	100.00
gnl|YPES214092|GKDD-2503-MONOMER	Yp4003_03927	100.00
gnl|YPES214092|GKDD-251-MONOMER	Yp4003_00757	100.00
gnl|YPES214092|GKDD-252-MONOMER	Yp4003_00758	100.00
gnl|YPES214092|GKDD-2526-MONOMER	Yp4003_00568	100.00
gnl|YPES214092|GKDD-253-MONOMER	Yp4003_00760	100.00
gnl|YPES214092|GKDD-2530-MONOMER	Yp4003_00572	100.00
gnl|YPES214092|GKDD-2534-MONOMER	Yp4003_00576	100.00
gnl|YPES214092|GKDD-2537-MONOMER	Yp4003_00579	100.00
gnl|YPES214092|GKDD-254-MONOMER	Yp4003_00761	100.00
gnl|YPES214092|GKDD-2540-MONOMER	Yp4003_00581	100.00
gnl|YPES214092|GKDD-2543-MONOMER	Yp4003_00584	100.00
gnl|YPES214092|GKDD-2548-MONOMER	Yp4003_00590	100.00
gnl|YPES214092|GKDD-255-MONOMER	Yp4003_00762	100.00
gnl|YPES214092|GKDD-256-MONOMER	Yp4003_00763	100.00
gnl|YPES214092|GKDD-2560-MONOMER	Yp4003_00604	100.00
gnl|YPES214092|GKDD-2561-MONOMER	Yp4003_00605	100.00
gnl|YPES214092|GKDD-2562-MONOMER	Yp4003_00606	100.00
gnl|YPES214092|GKDD-257-MONOMER	Yp4003_00764	100.00
gnl|YPES214092|GKDD-2578-MONOMER	Yp4003_00624	100.00
gnl|YPES214092|GKDD-2579-MONOMER	Yp4003_00625	100.00
gnl|YPES214092|GKDD-2580-MONOMER	Yp4003_00626	100.00
gnl|YPES214092|GKDD-2581-MONOMER	Yp4003_00627	100.00
gnl|YPES214092|GKDD-2582-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-2583-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-2584-MONOMER	Yp4003_04231	100.00
gnl|YPES214092|GKDD-2585-MONOMER	Yp4003_02323	72.95
gnl|YPES214092|GKDD-2585-MONOMER	Yp4003_02332	72.95
gnl|YPES214092|GKDD-2610-MONOMER	Yp4003_02262	100.00
gnl|YPES214092|GKDD-2611-MONOMER	Yp4003_02263	100.00
gnl|YPES214092|GKDD-2612-MONOMER	Yp4003_02264	100.00
gnl|YPES214092|GKDD-2613-MONOMER	Yp4003_02265	100.00
gnl|YPES214092|GKDD-2614-MONOMER	Yp4003_02266	100.00
gnl|YPES214092|GKDD-2615-MONOMER	Yp4003_02267	100.00
gnl|YPES214092|GKDD-2616-MONOMER	Yp4003_02268	100.00
gnl|YPES214092|GKDD-2639-MONOMER	Yp4003_03651	100.00
gnl|YPES214092|GKDD-2640-MONOMER	Yp4003_03650	100.00
gnl|YPES214092|GKDD-2641-MONOMER	Yp4003_03649	100.00
gnl|YPES214092|GKDD-2642-MONOMER	Yp4003_03648	100.00
gnl|YPES214092|GKDD-2643-MONOMER	Yp4003_03647	100.00
gnl|YPES214092|GKDD-2644-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2645-MONOMER	Yp4003_04087	100.00
gnl|YPES214092|GKDD-2659-MONOMER	Yp4003_04024	100.00
gnl|YPES214092|GKDD-2660-MONOMER	Yp4003_04025	100.00
gnl|YPES214092|GKDD-2664-MONOMER	Yp4003_04005	100.00
gnl|YPES214092|GKDD-2666-MONOMER	Yp4003_04007	99.83
gnl|YPES214092|GKDD-2668-MONOMER	Yp4003_04009	100.00
gnl|YPES214092|GKDD-2676-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2677-MONOMER	Yp4003_02044	100.00
gnl|YPES214092|GKDD-2678-MONOMER	Yp4003_02045	100.00
gnl|YPES214092|GKDD-2684-MONOMER	Yp4003_02052	100.00
gnl|YPES214092|GKDD-2685-MONOMER	Yp4003_02053	100.00
gnl|YPES214092|GKDD-2686-MONOMER	Yp4003_02054	100.00
gnl|YPES214092|GKDD-2697-MONOMER	Yp4003_02064	100.00
gnl|YPES214092|GKDD-2704-MONOMER	Yp4003_02071	100.00
gnl|YPES214092|GKDD-2705-MONOMER	Yp4003_02072	100.00
gnl|YPES214092|GKDD-271-MONOMER	Yp4003_00780	100.00
gnl|YPES214092|GKDD-2714-MONOMER	Yp4003_04362	80.83
gnl|YPES214092|GKDD-2717-MONOMER	Yp4003_02373	100.00
gnl|YPES214092|GKDD-272-MONOMER	Yp4003_00781	100.00
gnl|YPES214092|GKDD-2722-MONOMER	Yp4003_02378	100.00
gnl|YPES214092|GKDD-2723-MONOMER	Yp4003_02379	100.00
gnl|YPES214092|GKDD-2726-MONOMER	Yp4003_02382	100.00
gnl|YPES214092|GKDD-2730-MONOMER	Yp4003_02386	100.00
gnl|YPES214092|GKDD-2735-MONOMER	Yp4003_02392	100.00
gnl|YPES214092|GKDD-2745-MONOMER	Yp4003_02402	100.00
gnl|YPES214092|GKDD-2749-MONOMER	Yp4003_03764	100.00
gnl|YPES214092|GKDD-2750-MONOMER	Yp4003_03765	100.00
gnl|YPES214092|GKDD-2757-MONOMER	Yp4003_03774	100.00
gnl|YPES214092|GKDD-2758-MONOMER	Yp4003_03775	100.00
gnl|YPES214092|GKDD-2764-MONOMER	Yp4003_03912	100.00
gnl|YPES214092|GKDD-2765-MONOMER	Yp4003_03911	100.00
gnl|YPES214092|GKDD-2769-MONOMER	Yp4003_04385	100.00
gnl|YPES214092|GKDD-2770-MONOMER	Yp4003_04386	100.00
gnl|YPES214092|GKDD-2771-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-2774-MONOMER	Yp4003_04213	100.00
gnl|YPES214092|GKDD-2775-MONOMER	Yp4003_04214	100.00
gnl|YPES214092|GKDD-2779-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2788-MONOMER	Yp4003_01703	100.00
gnl|YPES214092|GKDD-2789-MONOMER	Yp4003_01702	100.00
gnl|YPES214092|GKDD-2790-MONOMER	Yp4003_01701	100.00
gnl|YPES214092|GKDD-2798-MONOMER	Yp4003_01692	100.00
gnl|YPES214092|GKDD-2800-MONOMER	Yp4003_01690	100.00
gnl|YPES214092|GKDD-2804-MONOMER	Yp4003_01686	100.00
gnl|YPES214092|GKDD-2808-MONOMER	Yp4003_01682	100.00
gnl|YPES214092|GKDD-281-MONOMER	Yp4003_00790	100.00
gnl|YPES214092|GKDD-2812-MONOMER	Yp4003_01678	100.00
gnl|YPES214092|GKDD-2815-MONOMER	Yp4003_01675	100.00
gnl|YPES214092|GKDD-2816-MONOMER	Yp4003_01674	100.00
gnl|YPES214092|GKDD-2826-MONOMER	Yp4003_04052	100.00
gnl|YPES214092|GKDD-284-MONOMER	Yp4003_00793	100.00
gnl|YPES214092|GKDD-2840-MONOMER	Yp4003_00424	100.00
gnl|YPES214092|GKDD-2849-MONOMER	Yp4003_00434	100.00
gnl|YPES214092|GKDD-2855-MONOMER	Yp4003_00440	100.00
gnl|YPES214092|GKDD-2862-MONOMER	Yp4003_00447	100.00
gnl|YPES214092|GKDD-2864-MONOMER	Yp4003_00449	100.00
gnl|YPES214092|GKDD-2869-MONOMER	Yp4003_00453	100.00
gnl|YPES214092|GKDD-2875-MONOMER	Yp4003_00459	100.00
gnl|YPES214092|GKDD-2881-MONOMER	Yp4003_00465	100.00
gnl|YPES214092|GKDD-2884-MONOMER	Yp4003_00468	100.00
gnl|YPES214092|GKDD-2888-MONOMER	Yp4003_00472	100.00
gnl|YPES214092|GKDD-2892-MONOMER	Yp4003_00476	100.00
gnl|YPES214092|GKDD-2897-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-290-MONOMER	Yp4003_00799	100.00
gnl|YPES214092|GKDD-2901-MONOMER	Yp4003_04110	100.00
gnl|YPES214092|GKDD-2906-MONOMER	Yp4003_04114	100.00
gnl|YPES214092|GKDD-291-MONOMER	Yp4003_00800	100.00
gnl|YPES214092|GKDD-2910-MONOMER	Yp4003_01349	100.00
gnl|YPES214092|GKDD-2914-MONOMER	Yp4003_01353	100.00
gnl|YPES214092|GKDD-2918-MONOMER	Yp4003_01357	100.00
gnl|YPES214092|GKDD-2925-MONOMER	Yp4003_01364	100.00
gnl|YPES214092|GKDD-2928-MONOMER	Yp4003_01370	100.00
gnl|YPES214092|GKDD-2937-MONOMER	Yp4003_01381	100.00
gnl|YPES214092|GKDD-294-MONOMER	Yp4003_00802	100.00
gnl|YPES214092|GKDD-2941-MONOMER	Yp4003_01387	100.00
gnl|YPES214092|GKDD-2947-MONOMER	Yp4003_01393	100.00
gnl|YPES214092|GKDD-2949-MONOMER	Yp4003_01395	100.00
gnl|YPES214092|GKDD-295-MONOMER	Yp4003_00803	100.00
gnl|YPES214092|GKDD-2950-MONOMER	Yp4003_01396	100.00
gnl|YPES214092|GKDD-2951-MONOMER	Yp4003_01397	100.00
gnl|YPES214092|GKDD-2954-MONOMER	Yp4003_01400	100.00
gnl|YPES214092|GKDD-2959-MONOMER	Yp4003_01139	100.00
gnl|YPES214092|GKDD-296-MONOMER	Yp4003_00804	100.00
gnl|YPES214092|GKDD-2961-MONOMER	Yp4003_01141	100.00
gnl|YPES214092|GKDD-2962-MONOMER	Yp4003_01142	100.00
gnl|YPES214092|GKDD-2969-MONOMER	Yp4003_01148	100.00
gnl|YPES214092|GKDD-297-MONOMER	Yp4003_00805	100.00
gnl|YPES214092|GKDD-2971-MONOMER	Yp4003_01150	100.00
gnl|YPES214092|GKDD-2974-MONOMER	Yp4003_01153	100.00
gnl|YPES214092|GKDD-2976-MONOMER	Yp4003_01155	100.00
gnl|YPES214092|GKDD-2982-MONOMER	Yp4003_01161	100.00
gnl|YPES214092|GKDD-2991-MONOMER	Yp4003_01171	99.80
gnl|YPES214092|GKDD-2992-MONOMER	Yp4003_01172	100.00
gnl|YPES214092|GKDD-2993-MONOMER	Yp4003_01173	100.00
gnl|YPES214092|GKDD-3-MONOMER	Yp4003_01409	100.00
gnl|YPES214092|GKDD-3006-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3007-MONOMER	Yp4003_04299	100.00
gnl|YPES214092|GKDD-3008-MONOMER	Yp4003_04300	100.00
gnl|YPES214092|GKDD-3009-MONOMER	Yp4003_04301	100.00
gnl|YPES214092|GKDD-3020-MONOMER	Yp4003_04225	100.00
gnl|YPES214092|GKDD-3021-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3031-MONOMER	Yp4003_03737	100.00
gnl|YPES214092|GKDD-3037-MONOMER	Yp4003_01714	100.00
gnl|YPES214092|GKDD-3042-MONOMER	Yp4003_01719	100.00
gnl|YPES214092|GKDD-3043-MONOMER	Yp4003_01720	100.00
gnl|YPES214092|GKDD-3044-MONOMER	Yp4003_01721	100.00
gnl|YPES214092|GKDD-3050-MONOMER	Yp4003_01727	100.00
gnl|YPES214092|GKDD-3051-MONOMER	Yp4003_01728	100.00
gnl|YPES214092|GKDD-3058-MONOMER	Yp4003_01735	100.00
gnl|YPES214092|GKDD-3059-MONOMER	Yp4003_01736	100.00
gnl|YPES214092|GKDD-3063-MONOMER	Yp4003_01740	100.00
gnl|YPES214092|GKDD-3065-MONOMER	Yp4003_01742	99.48
gnl|YPES214092|GKDD-3067-MONOMER	Yp4003_01744	100.00
gnl|YPES214092|GKDD-3075-MONOMER	Yp4003_03478	100.00
gnl|YPES214092|GKDD-3076-MONOMER	Yp4003_03479	100.00
gnl|YPES214092|GKDD-3077-MONOMER	Yp4003_03480	100.00
gnl|YPES214092|GKDD-3078-MONOMER	Yp4003_03481	100.00
gnl|YPES214092|GKDD-308-MONOMER	Yp4003_01489	100.00
gnl|YPES214092|GKDD-3084-MONOMER	Yp4003_03487	100.00
gnl|YPES214092|GKDD-3085-MONOMER	Yp4003_03488	100.00
gnl|YPES214092|GKDD-3089-MONOMER	Yp4003_03492	100.00
gnl|YPES214092|GKDD-309-MONOMER	Yp4003_01488	100.00
gnl|YPES214092|GKDD-3091-MONOMER	Yp4003_03494	100.00
gnl|YPES214092|GKDD-3093-MONOMER	Yp4003_03496	100.00
gnl|YPES214092|GKDD-310-MONOMER	Yp4003_01487	100.00
gnl|YPES214092|GKDD-3100-MONOMER	Yp4003_04278	100.00
gnl|YPES214092|GKDD-3103-MONOMER	Yp4003_04281	100.00
gnl|YPES214092|GKDD-311-MONOMER	Yp4003_01486	100.00
gnl|YPES214092|GKDD-3117-MONOMER	Yp4003_04310	100.00
gnl|YPES214092|GKDD-3125-MONOMER	Yp4003_02700	100.00
gnl|YPES214092|GKDD-3131-MONOMER	Yp4003_02693	100.00
gnl|YPES214092|GKDD-3133-MONOMER	Yp4003_02691	100.00
gnl|YPES214092|GKDD-3134-MONOMER	Yp4003_02690	100.00
gnl|YPES214092|GKDD-3140-MONOMER	Yp4003_02684	100.00
gnl|YPES214092|GKDD-3141-MONOMER	Yp4003_02683	100.00
gnl|YPES214092|GKDD-3146-MONOMER	Yp4003_02678	100.00
gnl|YPES214092|GKDD-3154-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3157-MONOMER	Yp4003_00294	100.00
gnl|YPES214092|GKDD-3163-MONOMER	Yp4003_00300	100.00
gnl|YPES214092|GKDD-3166-MONOMER	Yp4003_00305	100.00
gnl|YPES214092|GKDD-3172-MONOMER	Yp4003_00311	100.00
gnl|YPES214092|GKDD-3173-MONOMER	Yp4003_00312	100.00
gnl|YPES214092|GKDD-3187-MONOMER	Yp4003_00326	100.00
gnl|YPES214092|GKDD-3189-MONOMER	Yp4003_00328	100.00
gnl|YPES214092|GKDD-3195-MONOMER	Yp4003_00335	100.00
gnl|YPES214092|GKDD-3196-MONOMER	Yp4003_00336	100.00
gnl|YPES214092|GKDD-320-MONOMER	Yp4003_01477	100.00
gnl|YPES214092|GKDD-3205-MONOMER	Yp4003_00345	100.00
gnl|YPES214092|GKDD-3208-MONOMER	Yp4003_00348	100.00
gnl|YPES214092|GKDD-321-MONOMER	Yp4003_01476	100.00
gnl|YPES214092|GKDD-3213-MONOMER	Yp4003_00353	100.00
gnl|YPES214092|GKDD-3222-MONOMER	Yp4003_03168	100.00
gnl|YPES214092|GKDD-3227-MONOMER	Yp4003_03163	100.00
gnl|YPES214092|GKDD-3232-MONOMER	Yp4003_03158	100.00
gnl|YPES214092|GKDD-3233-MONOMER	Yp4003_03157	100.00
gnl|YPES214092|GKDD-3240-MONOMER	Yp4003_03576	100.00
gnl|YPES214092|GKDD-3241-MONOMER	Yp4003_03577	100.00
gnl|YPES214092|GKDD-3242-MONOMER	Yp4003_03578	100.00
gnl|YPES214092|GKDD-3243-MONOMER	Yp4003_03579	100.00
gnl|YPES214092|GKDD-325-MONOMER	Yp4003_01470	100.00
gnl|YPES214092|GKDD-3252-MONOMER	Yp4003_03588	100.00
gnl|YPES214092|GKDD-3253-MONOMER	Yp4003_03589	100.00
gnl|YPES214092|GKDD-3256-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3261-MONOMER	Yp4003_00874	99.72
gnl|YPES214092|GKDD-3263-MONOMER	Yp4003_00876	100.00
gnl|YPES214092|GKDD-3266-MONOMER	Yp4003_00879	100.00
gnl|YPES214092|GKDD-327-MONOMER	Yp4003_01468	100.00
gnl|YPES214092|GKDD-3275-MONOMER	Yp4003_00890	100.00
gnl|YPES214092|GKDD-3276-MONOMER	Yp4003_00892	100.00
gnl|YPES214092|GKDD-3280-MONOMER	Yp4003_00896	100.00
gnl|YPES214092|GKDD-3290-MONOMER	Yp4003_00906	100.00
gnl|YPES214092|GKDD-3295-MONOMER	Yp4003_00911	100.00
gnl|YPES214092|GKDD-3300-MONOMER	Yp4003_00915	100.00
gnl|YPES214092|GKDD-3304-MONOMER	Yp4003_00919	100.00
gnl|YPES214092|GKDD-3321-MONOMER	Yp4003_02114	100.00
gnl|YPES214092|GKDD-3322-MONOMER	Yp4003_02113	100.00
gnl|YPES214092|GKDD-3323-MONOMER	Yp4003_02112	100.00
gnl|YPES214092|GKDD-3324-MONOMER	Yp4003_02111	100.00
gnl|YPES214092|GKDD-3325-MONOMER	Yp4003_02110	100.00
gnl|YPES214092|GKDD-3326-MONOMER	Yp4003_02109	100.00
gnl|YPES214092|GKDD-3327-MONOMER	Yp4003_02108	100.00
gnl|YPES214092|GKDD-3328-MONOMER	Yp4003_02107	100.00
gnl|YPES214092|GKDD-3329-MONOMER	Yp4003_02106	100.00
gnl|YPES214092|GKDD-3352-MONOMER	Yp4003_02083	100.00
gnl|YPES214092|GKDD-3359-MONOMER	Yp4003_04376	100.00
gnl|YPES214092|GKDD-3367-MONOMER	Yp4003_03216	100.00
gnl|YPES214092|GKDD-337-MONOMER	Yp4003_01458	100.00
gnl|YPES214092|GKDD-3375-MONOMER	Yp4003_03209	100.00
gnl|YPES214092|GKDD-3376-MONOMER	Yp4003_03208	100.00
gnl|YPES214092|GKDD-338-MONOMER	Yp4003_01457	100.00
gnl|YPES214092|GKDD-3380-MONOMER	Yp4003_03204	100.00
gnl|YPES214092|GKDD-3387-MONOMER	Yp4003_03196	100.00
gnl|YPES214092|GKDD-3394-MONOMER	Yp4003_03686	100.00
gnl|YPES214092|GKDD-3395-MONOMER	Yp4003_03687	100.00
gnl|YPES214092|GKDD-3396-MONOMER	Yp4003_03688	100.00
gnl|YPES214092|GKDD-3397-MONOMER	Yp4003_03689	100.00
gnl|YPES214092|GKDD-341-MONOMER	Yp4003_01454	100.00
gnl|YPES214092|GKDD-3410-MONOMER	Yp4003_03702	100.00
gnl|YPES214092|GKDD-3411-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3412-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3419-MONOMER	Yp4003_03781	100.00
gnl|YPES214092|GKDD-3420-MONOMER	Yp4003_03780	100.00
gnl|YPES214092|GKDD-3427-MONOMER	Yp4003_02326	100.00
gnl|YPES214092|GKDD-3434-MONOMER	Yp4003_02318	100.00
gnl|YPES214092|GKDD-3439-MONOMER	Yp4003_02313	100.00
gnl|YPES214092|GKDD-3445-MONOMER	Yp4003_02306	100.00
gnl|YPES214092|GKDD-3446-MONOMER	Yp4003_02305	100.00
gnl|YPES214092|GKDD-3456-MONOMER	Yp4003_04254	100.00
gnl|YPES214092|GKDD-3465-MONOMER	Yp4003_02773	100.00
gnl|YPES214092|GKDD-347-MONOMER	Yp4003_02893	100.00
gnl|YPES214092|GKDD-3471-MONOMER	Yp4003_02778	100.00
gnl|YPES214092|GKDD-3475-MONOMER	Yp4003_02783	100.00
gnl|YPES214092|GKDD-3476-MONOMER	Yp4003_02784	100.00
gnl|YPES214092|GKDD-348-MONOMER	Yp4003_02894	100.00
gnl|YPES214092|GKDD-3482-MONOMER	Yp4003_02790	100.00
gnl|YPES214092|GKDD-3483-MONOMER	Yp4003_02791	100.00
gnl|YPES214092|GKDD-3484-MONOMER	Yp4003_02792	100.00
gnl|YPES214092|GKDD-3501-MONOMER	Yp4003_02715	100.00
gnl|YPES214092|GKDD-3502-MONOMER	Yp4003_02716	100.00
gnl|YPES214092|GKDD-3503-MONOMER	Yp4003_02720	100.00
gnl|YPES214092|GKDD-3504-MONOMER	Yp4003_02721	100.00
gnl|YPES214092|GKDD-3505-MONOMER	Yp4003_02722	100.00
gnl|YPES214092|GKDD-3506-MONOMER	Yp4003_02723	100.00
gnl|YPES214092|GKDD-3507-MONOMER	Yp4003_02724	100.00
gnl|YPES214092|GKDD-3508-MONOMER	Yp4003_02725	100.00
gnl|YPES214092|GKDD-352-MONOMER	Yp4003_02898	100.00
gnl|YPES214092|GKDD-3520-MONOMER	Yp4003_02442	100.00
gnl|YPES214092|GKDD-3524-MONOMER	Yp4003_02446	100.00
gnl|YPES214092|GKDD-3527-MONOMER	Yp4003_02449	100.00
gnl|YPES214092|GKDD-3531-MONOMER	Yp4003_02453	100.00
gnl|YPES214092|GKDD-3537-MONOMER	Yp4003_02460	100.00
gnl|YPES214092|GKDD-3549-MONOMER	Yp4003_03803	100.00
gnl|YPES214092|GKDD-355-MONOMER	Yp4003_02901	100.00
gnl|YPES214092|GKDD-3551-MONOMER	Yp4003_03801	100.00
gnl|YPES214092|GKDD-3554-MONOMER	Yp4003_03798	100.00
gnl|YPES214092|GKDD-3561-MONOMER	Yp4003_03792	100.00
gnl|YPES214092|GKDD-3563-MONOMER	Yp4003_03790	100.00
gnl|YPES214092|GKDD-3564-MONOMER	Yp4003_03789	100.00
gnl|YPES214092|GKDD-3566-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3567-MONOMER	Yp4003_03842	100.00
gnl|YPES214092|GKDD-3568-MONOMER	Yp4003_03843	100.00
gnl|YPES214092|GKDD-3569-MONOMER	Yp4003_03845	100.00
gnl|YPES214092|GKDD-357-MONOMER	Yp4003_02903	100.00
gnl|YPES214092|GKDD-3570-MONOMER	Yp4003_03846	100.00
gnl|YPES214092|GKDD-359-MONOMER	Yp4003_02905	100.00
gnl|YPES214092|GKDD-360-MONOMER	Yp4003_02906	100.00
gnl|YPES214092|GKDD-3602-MONOMER	Yp4003_04099	100.00
gnl|YPES214092|GKDD-3603-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3604-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3605-MONOMER	Yp4003_02436	100.00
gnl|YPES214092|GKDD-3606-MONOMER	Yp4003_02435	100.00
gnl|YPES214092|GKDD-3607-MONOMER	Yp4003_02434	100.00
gnl|YPES214092|GKDD-3608-MONOMER	Yp4003_02433	100.00
gnl|YPES214092|GKDD-3609-MONOMER	Yp4003_02432	100.00
gnl|YPES214092|GKDD-3626-MONOMER	Yp4003_02415	100.00
gnl|YPES214092|GKDD-3627-MONOMER	Yp4003_02414	100.00
gnl|YPES214092|GKDD-3628-MONOMER	Yp4003_02413	100.00
gnl|YPES214092|GKDD-3629-MONOMER	Yp4003_02412	100.00
gnl|YPES214092|GKDD-3636-MONOMER	Yp4003_02405	100.00
gnl|YPES214092|GKDD-3640-MONOMER	Yp4003_04076	100.00
gnl|YPES214092|GKDD-3650-MONOMER	Yp4003_02495	97.25
gnl|YPES214092|GKDD-3653-MONOMER	Yp4003_02498	100.00
gnl|YPES214092|GKDD-366-MONOMER	Yp4003_02912	100.00
gnl|YPES214092|GKDD-3662-MONOMER	Yp4003_02507	100.00
gnl|YPES214092|GKDD-3665-MONOMER	Yp4003_02510	100.00
gnl|YPES214092|GKDD-3671-MONOMER	Yp4003_02516	100.00
gnl|YPES214092|GKDD-3672-MONOMER	Yp4003_02517	100.00
gnl|YPES214092|GKDD-3673-MONOMER	Yp4003_02518	100.00
gnl|YPES214092|GKDD-3674-MONOMER	Yp4003_02519	100.00
gnl|YPES214092|GKDD-3681-MONOMER	Yp4003_02525	100.00
gnl|YPES214092|GKDD-3689-MONOMER	Yp4003_03252	100.00
gnl|YPES214092|GKDD-3696-MONOMER	Yp4003_03259	100.00
gnl|YPES214092|GKDD-37-MONOMER	Yp4003_00809	100.00
gnl|YPES214092|GKDD-3702-MONOMER	Yp4003_03265	100.00
gnl|YPES214092|GKDD-3709-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-3711-MONOMER	Yp4003_03817	100.00
gnl|YPES214092|GKDD-3713-MONOMER	Yp4003_03819	100.00
gnl|YPES214092|GKDD-3720-MONOMER	Yp4003_03829	100.00
gnl|YPES214092|GKDD-3721-MONOMER	Yp4003_03703	97.39
gnl|YPES214092|GKDD-3722-MONOMER	Yp4003_03703	100.00
gnl|YPES214092|GKDD-3723-MONOMER	Yp4003_03704	100.00
gnl|YPES214092|GKDD-3744-MONOMER	Yp4003_03194	100.00
gnl|YPES214092|GKDD-3747-MONOMER	Yp4003_03191	100.00
gnl|YPES214092|GKDD-375-MONOMER	Yp4003_00091	100.00
gnl|YPES214092|GKDD-3751-MONOMER	Yp4003_03186	100.00
gnl|YPES214092|GKDD-3757-MONOMER	Yp4003_03179	100.00
gnl|YPES214092|GKDD-376-MONOMER	Yp4003_00090	100.00
gnl|YPES214092|GKDD-3761-MONOMER	Yp4003_03175	100.00
gnl|YPES214092|GKDD-3772-MONOMER	Yp4003_01798	98.74
gnl|YPES214092|GKDD-3773-MONOMER	Yp4003_01800	100.00
gnl|YPES214092|GKDD-3774-MONOMER	Yp4003_01801	100.00
gnl|YPES214092|GKDD-3775-MONOMER	Yp4003_01802	100.00
gnl|YPES214092|GKDD-3782-MONOMER	Yp4003_01810	100.00
gnl|YPES214092|GKDD-3783-MONOMER	Yp4003_01811	100.00
gnl|YPES214092|GKDD-3786-MONOMER	Yp4003_01814	100.00
gnl|YPES214092|GKDD-3790-MONOMER	Yp4003_01818	100.00
gnl|YPES214092|GKDD-3794-MONOMER	Yp4003_01822	100.00
gnl|YPES214092|GKDD-3796-MONOMER	Yp4003_01585	100.00
gnl|YPES214092|GKDD-38-MONOMER	Yp4003_00810	100.00
gnl|YPES214092|GKDD-3800-MONOMER	Yp4003_01581	100.00
gnl|YPES214092|GKDD-3803-MONOMER	Yp4003_01578	100.00
gnl|YPES214092|GKDD-3813-MONOMER	Yp4003_01568	100.00
gnl|YPES214092|GKDD-3817-MONOMER	Yp4003_01564	100.00
gnl|YPES214092|GKDD-3826-MONOMER	Yp4003_01553	100.00
gnl|YPES214092|GKDD-3827-MONOMER	Yp4003_01552	100.00
gnl|YPES214092|GKDD-3828-MONOMER	Yp4003_01551	100.00
gnl|YPES214092|GKDD-3830-MONOMER	Yp4003_01549	100.00
gnl|YPES214092|GKDD-3833-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-384-MONOMER	Yp4003_00082	100.00
gnl|YPES214092|GKDD-3841-MONOMER	Yp4003_02171	100.00
gnl|YPES214092|GKDD-3842-MONOMER	Yp4003_02172	100.00
gnl|YPES214092|GKDD-3848-MONOMER	Yp4003_02178	100.00
gnl|YPES214092|GKDD-3849-MONOMER	Yp4003_02181	100.00
gnl|YPES214092|GKDD-3850-MONOMER	Yp4003_02184	100.00
gnl|YPES214092|GKDD-3851-MONOMER	Yp4003_02185	100.00
gnl|YPES214092|GKDD-3852-MONOMER	Yp4003_02186	100.00
gnl|YPES214092|GKDD-3876-MONOMER	Yp4003_02014	100.00
gnl|YPES214092|GKDD-3877-MONOMER	Yp4003_02015	100.00
gnl|YPES214092|GKDD-3878-MONOMER	Yp4003_02016	100.00
gnl|YPES214092|GKDD-3879-MONOMER	Yp4003_02018	100.00
gnl|YPES214092|GKDD-3880-MONOMER	Yp4003_02019	100.00
gnl|YPES214092|GKDD-3881-MONOMER	Yp4003_02021	100.00
gnl|YPES214092|GKDD-3882-MONOMER	Yp4003_02022	100.00
gnl|YPES214092|GKDD-389-MONOMER	Yp4003_00077	100.00
